company-externalId,company-name,company-owner,company-locationName,company-Address,company-phone,company-phone2,company-website,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationDistrict,company-Note
916,Cascades Carton Plat,kevin.belvigne@dempton.com,,,"(450) ",(450) 836 8853,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
921,Arborite,renee.durand@dempton.com,"385 Avenue Lafleur, Lasalle, QC, H8R 3H7","385 Avenue Lafleur, Lasalle, QC, H8R 3H7",(514) 366-0262,(514) 265-1373,www.arborite.com,Lasalle,QC,H8R 3H7,CA,Montreal,"Company Status: Active

Pipeline Status: 0: Inactive
"
923,Systèmes Canadiens Kronos Inc.,mylene.petit@dempton.com,"3535, Chemin Queen-Mary, Montréal, QC, H3V 1H8","3535, Chemin Queen-Mary, Montréal, QC, H3V 1H8",(514) 345-0580,,http://www.kronos.ca,Montréal,QC,H3V 1H8,CA,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
Description: (MylenePe - 9/22/2016 9:02 AM)


(MylenePe - 9/22/2016 8:59 AM)

From: Scott Armstrong 
Sent: Wednesday, September 21, 2016 2:24 PM
To: Sébastien Morin
Cc: Marc-André Gosselin; Lianne Hurtubise; Jean-François Sauvé
Subject: RE: Kronos - as seen on Linkedin - part 2

Hi Sebas -
Can you please put a recruiter on the below requirement.
Thanks!

From: Marc-André Gosselin 
Sent: Wednesday, September 21, 2016 2:07 PM
To: Lianne Hurtubise
Cc: Scott Armstrong
Subject: Kronos - as seen on Linkedin - part 2

Marc Letarte
Directeur Logistique & Amélioration continue - Kronos
"" Nous recherchons un spécialiste Lean / Amélioration Continue et/ou 6 Sigma pour un contrat d'au moins 4 mois avec possibilité de renouvellement. Plusieurs beaux projets à piloter et des besoins de formation. "" Me contacter sur marc.letarte@kronosww.com. show less

	
Marc-André Gosselin
Process efficiency/Efficacité de processus	1255 Robert-Bourassa St. #450
Montreal, Québec, Canada
H3B 3B6

T: +1 514 737 7333 x 2424
Toll Free:+1 800 561 5005
marc-andre.gosselin@interfacing.com
 
 
 "
924,2-Systèmes Canadiens Kronos Inc.,mylene.petit@dempton.com,"3535, Chemin Queen-Mary, Montréal, QC, H3V 1H8","3535, Chemin Queen-Mary, Montréal, QC, H3V 1H8",(514) 345-0580,,http://www.kronos.ca,Montréal,QC,H3V 1H8,CA,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
Description: (MylenePe - 9/22/2016 11:13 AM)

From: Scott Armstrong 
Sent: Wednesday, September 21, 2016 2:24 PM
To: Sébastien Morin
Cc: Marc-André Gosselin; Lianne Hurtubise; Jean-François Sauvé
Subject: RE: Kronos - as seen on Linkedin - part 2

Hi Sebas -
Can you please put a recruiter on the below requirement.
Thanks!

From: Marc-André Gosselin 
Sent: Wednesday, September 21, 2016 2:07 PM
To: Lianne Hurtubise
Cc: Scott Armstrong
Subject: Kronos - as seen on Linkedin - part 2

Marc Letarte
Directeur Logistique & Amélioration continue - Kronos
"" Nous recherchons un spécialiste Lean / Amélioration Continue et/ou 6 Sigma pour un contrat d'au moins 4 mois avec possibilité de renouvellement. Plusieurs beaux projets à piloter et des besoins de formation. "" Me contacter sur marc.letarte@kronosww.com. show less

	
Marc-André Gosselin
Process efficiency/Efficacité de processus	1255 Robert-Bourassa St. #450
Montreal, Québec, Canada
H3B 3B6

T: +1 514 737 7333 x 2424
Toll Free:+1 800 561 5005
marc-andre.gosselin@interfacing.com
 
 		
	"
931,Pêche et Océans Canada,mylene.petit@dempton.com,"101, Boul. Champlain, Québec, QC, G1KI 7Y7","101, Boul. Champlain, Québec, QC, G1KI 7Y7",(506) 452-3641,,,Québec,QC,G1KI 7Y7,CA,Quebec,"Parent Company: Pêche et Océans Canada
Company Status: Active

Pipeline Status: 1: New Lead
"
912,Biron,kevin.belvigne@dempton.com,"4105-F, boulevard Matte, Brossard, qc, J4Y 2P4","4105-F, boulevard Matte, Brossard, qc, J4Y 2P4",(514) 866 5005,,,Brossard,qc,J4Y 2P4,CA,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
913,Normandin Beaudry,kevin.belvigne@dempton.com,"630 boul rené levesque O, Montréal, QC, H3B 1S6","630 boul rené levesque O, Montréal, QC, H3B 1S6",(514) 285-1122,,,Montréal,QC,H3B 1S6,CA,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
918,Laboratoires Confab Inc.,marie-josee.tremblay@dempton.com,"4355 boul, Sir Wilfrid-Laurier, St-Hubert, QC, ","4355 boul, Sir Wilfrid-Laurier, St-Hubert, QC, ",(450) 443-6666,,,St-Hubert,QC,,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: 1 450 443 6666"
929,Exceltoner,marie-josee.tremblay@dempton.com,"2155 Rue Vincent, Montreal, QC, H4M 1M6","2155 Rue Vincent, Montreal, QC, H4M 1M6",(514) 667-2433,,,Montreal,QC,H4M 1M6,CA,Montreal,"Company Status: Active

Pipeline Status: 5: Client
Description: (MarieJosee - 10/20/2016 2:13 PM)
C'est le patient de mon mari. Nous avons placé Vladimir Bilozertsev en mai 2016 comme permanent avec GCPRI.

"
933,Ana Data Consulting Inc.,mylene.petit@dempton.com,"161 Bay Street, Toronto, On, M5J 2S1","161 Bay Street, Toronto, On, M5J 2S1",(201) 324-3910,(416) 460-0481,www.ana-data.com,Toronto,On,M5J 2S1,CA,,"Company Status: Active

Pipeline Status: 5: Client
"
936,Société québécoise des infrastructures,lise.fregeau@dempton.com,"Édifice Marie-Fitzbach, Québec, Qc, G1R 5P8","Édifice Marie-Fitzbach, Québec, Qc, G1R 5P8",,,,Québec,Qc,G1R 5P8,CA,Quebec,"Company Status: Active

Pipeline Status: 1: New Lead
"
922,École Polytechnique,mylene.petit@dempton.com,"2500 Chemin de Polytechnique, Montréal, QC, J3T 1J4","2500 Chemin de Polytechnique, Montréal, QC, J3T 1J4",(514) 340-4711,,http://www.polymtl.ca,Montréal,QC,J3T 1J4,CA,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
Description: (MylenePe - 9/21/2016 3:07 PM)


(MylenePe - 9/21/2016 2:56 PM)

Délai pour la réception des offres : 14 jours et 22 heures 15 minutes
Date de publication :	2016-09-21
Titre de l'avis : Architecte sénior de solution
Type de l'avis : Avis d'appel d'offres
Règlement (Nature du contrat) : Services professionnels
Date limite de réception des offres : 2016-10-06 Avant 13h, Heure légale du Québec
Région(s) de livraison : Montréal
Accord(s) applicable(s) :  Accord sur le commerce intérieur, Accord Québec-Ontario, Accord Québec-Nouveau-Brunswick
Durée prévue du contrat : 1 à 3 ans

Toute soumission doit, pour être validement reçue, être sous pli cacheté ainsi que se trouver à l'adresse suivante au plus tard à la date et heure limite pour la réception des soumissions qui est fixée à 14h00 (heure locale) le 6 octobre 2016 (les heures d'affaires du service sont du lundi au vendredi, de 9h à 12h et de 13h à 16h00):

Campus de l’Université de Montréal
2900, boul. Edouard-Montpetit
Polytechnique Montréal
Services des finances
2500, chemin de Polytechnique – Local B-602
Montréal QC H3T 1J4

Information sur l'organisme public
Organisme : École Polytechnique
Adresse :	2500 Chemin de Polytechnique, B602-1
Montréal, QC, H3T 1J4
Site Web : http://www.polymtl.ca
Contact(s) : Normand Lague 
Téléphone: 514 340-4711 7011
Télécopieur : 514 340-4211
Courriel : normand.lague@polymtl.ca"
497,Shell Canada,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
498,Access Business Group,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
501,SO2 Technologies,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
502,Petro-Canada,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
503,JD Irving,jean-francois.sauve@dempton.com,"St-John, NB, ","St-John, NB, ",,,,St-John,NB,,,,"Company Status: Active
Sic: A
Pipeline Status: 1: New Lead
Description: 15,000 employés

Environment : 

webMethods 7.1.2 Developer, 
webMethods 7.1.2 Trading Network, 
webMethods 7.1.2 Integration Server, 
webMethods 7.1.2 MWS, 
webMethods 7.1.2 Broker, 
webMethods 7.1.2 Optimize, 
JDE 
Peoplesoft
Windows 2008 
Basic Java, JVM configurations 
SQL 2005, advance SQL queries, triggers, stored procedures 
Knowledge of Integration models ESB (Enterprise Service Bus), publish-subscribe, point-to-point 
Integration Server Installation and configuration. 
Reverse Gateway configuration in DMZ zone 
Basic knowledge of firewall concepts 
Knowledge of certificates, different formats, HTTPS/FTPS communication configurations 
Knowledge of EDI (EDI formats, EDI configuration, EDI communication setup) 
Hardware cluster configuration for Broker 
Software (webMethods) cluster configuration for Integration Server 
Troubleshooting Broker, Integration Server, TN, MWS. 
"
504,ATB Financial,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: Alberta Treasury Bank

Équipe de plusieurs webMethods en place 

Techno : 

webMethods 
SAP"
509,Emergis,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
511,Lafarge,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
512,Canada Life,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
513,Telus Health Solutions,jean-francois.sauve@dempton.com,"5090 Explorer Drive, Mississauga, ON, L4W 4X6","5090 Explorer Drive, Mississauga, ON, L4W 4X6",(905)  602-7350,,,Mississauga,ON,L4W 4X6,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: (JeanFranS - 2014-06-11 11:29 AM)
5090 Explorer Drive, Suite 1000
Mississauga, Ontario
L4W 4X6
Tel.: 905 602-7350

(JeanFranS - 4/30/2013 8:32 AM)
Bureau à Longueuil également :
1000 de Serigny, bureau 600, Longueuil
Bernard Lamer

5090 Explorer Drive, Suite 1000
Mississauga, Ontario
L4W 4X6
Tel.: 905 602-7350

TELUS Health Service Delivery is seeking a Snr Web Methods Developer to join a dynamic project team to support a new and expanding health claims product used by extended healthcare providers across Canada. The solution enables claims submission via a secure Portal and API utilizing key health information standards, data definitions and system-to-system interoperability objectives using NeCST and HL7 message standards.
Responsibilities:
•Meet deadlines for approved projects with high quality, specifically: eClaims Rel 2013.1, 2013.2, 2013.3 and completion of EHC and eClaims Integration releases
 •Deliver and support Quality Systems and Deployments with a minimum of defects addressing our Customer First philosophy
 •Support and modernize solutions to provide development/technical maintenance and improvements
 •Ensure and support Privacy and Security 
•Perfom DR Tests 
•Ensure a positive customer experience (internal and external customers) 
•Work closely with all TELUS teams (product, ONS, BT etc.) 

Qualifications
 
Required Knowledge:
•Expertise in webMethods Integration Platform 7.1 or greater with demonstrated project experience - 5 years or greater 
•Integration Server, Trading Partner Networks and WmBroker 
•webMethods data transformation (webMethods Developer) 
•webMethods Designer - BPM / task / workflow 
•webMethods Administrator 
•MywebMethods 

Required Skills & Abilities:
•Proficient in Java object oriented design and development 
•Solid understanding of service oriented architecture and design patterns and IDE's such as Eclipse
 •Solid knowledge of XML/XSLT, Web Services (SOAP, WSDL, UDDI) and business process modeling
 •Solid knowledge of SDLC and adhering to processes 
•Comfortable working with project mgmt principles and adhering assignments and schedules
 •Multi-tasking on more than one assignment/project 
•Excellent communication and time management skills 

Required Professional Designation/Certification:
•Bachelor's degree in Computer Science, Health Information Science or equivalent 

Required Experience:
•Experience and knowledge of working with VB applications 
•Experience and knowledge of web security issues and technologies for authentication, authorization, encryption, networking protocols and cryptography
 •Comfortable working in a Unix, Linux, Windows OS environment 
•Proficient knowledge of databases (Oracle v.9i /10g/11g) and SQL 
•Demonstrated Working knowledge of HL7 message standards a definite asset 

Who is TELUS?

 

We're a high-performing team of individuals who collectively make TELUS one of the leading telecommunications companies in Canada. Our competitive consumer offerings include wireline, wireless, internet and Optik TVT. We also deliver a compelling range of products and services for small, medium and large businesses; and have carved out a leadership position in the health, energy, finance and public sector markets with innovative industry specific solutions.

 

TELUS Health is an IT leader in Canada that focuses on the health sector. Our mission is to improve the way information is being used along the continuum of care to better the health of citizens in Canada and in selected countries.

 

The TELUS team is as diverse as the society we live in and the customers we serve. We're also passionate about creating success for our customers, our shareholders, our communities and our team.

 

Do you share our passion?

 

At TELUS, you create future friendly possibilities®
At TELUS, we are committed to diversity and equitable access to employment opportunities based on ability.

Disclaimer: In accordance with the TELUS Health Solutions Data Center Security Policy, as a condition of employment, all personnel whose job functions require they work at a Data Center and/or have access to detailed knowledge of technology related to client service delivery, are subject to a Personnel Security Screening conducted through the Government of Canada.

Job
: Health Solutions

Primary Location
: CA-ON-Mississauga-Mississauga
"
514,Talisman,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: 

TIBCO"
516,City of Calgary,jean-francois.sauve@dempton.com,"800 Macleod Trail S.E., Calgary, AB, T2P 2M5","800 Macleod Trail S.E., Calgary, AB, T2P 2M5",,,http://www.calgary.ca/,Calgary,AB,T2P 2M5,CA,,"Company Status: Active

Pipeline Status: 1: New Lead
"
520,Forzani Group,jean-francois.sauve@dempton.com,"824 41st Ave. NE,, Calgary, AB, T2E3R3","824 41st Ave. NE,, Calgary, AB, T2E3R3",(403) 717-1400,,https://www.fglsports.com,Calgary,AB,T2E3R3,CA,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: 

Corporate Office:
FGL Sports Ltd.
824 41st Ave. NE,
Calgary, AB
Canada
T2E 3R3
403-717-1400"
522,Progistix Solutions,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
524,TD Securities,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
526,Direct Energy,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
528,Newfoundland and Labrador Pharmacy Network Project,jean-francois.sauve@dempton.com,"St-John, NF, ","St-John, NF, ",,,,St-John,NF,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
531,Burlington Resources,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
532,"ConceptWave Software ",jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
534,"Oshyn ",jean-francois.sauve@dempton.com,"Mississauga, ON, ","Mississauga, ON, ",,,,Mississauga,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
537,TD Bank Group,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
721,Transit Fourgon,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
723,ASSS Montérégie,jean-francois.sauve@dempton.com,"1255, rue Beauregard, Longueuil, Qc, J4K 2M3","1255, rue Beauregard, Longueuil, Qc, J4K 2M3",,,,Longueuil,Qc,J4K 2M3,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: Agence de la santé et des services sociaux de la Montérégie
1255, rue Beauregard
Longueuil (Québec) J4K 2M3"
739,Médiagrif,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
500,Bayer,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
510,Bank of Montreal,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
517,Allstate,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
518,EnCana,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
519,Devon Energy,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
523,Groundswell Group,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
529,Insurance Corporation of British Columbia,jean-francois.sauve@dempton.com,"Vancouver, BC, ","Vancouver, BC, ",,,,Vancouver,BC,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
536,British Columbia Lottery Corporation,jean-francois.sauve@dempton.com,"Vancouver, BC, ","Vancouver, BC, ",,,,Vancouver,BC,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
539,Intellio Capital humain,alexandre.lapointe@dempton.com,"620, rue Saint-Jacques, Montreal, Qc, H3C 1C7","620, rue Saint-Jacques, Montreal, Qc, H3C 1C7",(514) 360-1000,,www.intellio.ca,Montreal,Qc,H3C 1C7,,Montreal,"Company Status: Active

Pipeline Status: 2: Visited
"
725,La Société GRICS,luc.labelle@dempton.com,"5100, rue Sherbrooke Est, Montréal, Qc, H1V 3R9","5100, rue Sherbrooke Est, Montréal, Qc, H1V 3R9",(514) 251-3700,,http://grics.ca/fr/societe/contacts.aspx,Montréal,Qc,H1V 3R9,CA,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
728,Cégep André-Laurendeau,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
741,Commission de la fonction publique,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
742,Baie D'Urfée,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
743,Bélanger Sauver,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
746,CCDMD,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
748,Helium Web,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
750,Le groupe Master,jean-francois.sauve@dempton.com,"Montréal, ","Montréal, ",,,,Montréal,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
754,Transport Robert,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
765,Intact Financial,luc.labelle@dempton.com,,,,,,,,,,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
771,MDS Nordion,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
774,NAV Canada,jean-francois.sauve@dempton.com,"Ottawa, ","Ottawa, ",,,,Ottawa,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
776,North Atlantic Refining,jean-francois.sauve@dempton.com,"Halifax, ","Halifax, ",,,,Halifax,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
780,Grisspasta,jean-francois.sauve@dempton.com,"805 Boulevard Guimond, Longueuil, J4G 1M1","805 Boulevard Guimond, Longueuil, J4G 1M1",,,,Longueuil,,J4G 1M1,,,"Company Status: Active

Pipeline Status: 4: Established relation
Description: 805 Boulevard Guimond, Longueuil, QC J4G 1M1"
781,Urgences-Santé,jean-francois.sauve@dempton.com,"Montréal, ","Montréal, ",,,,Montréal,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
798,2-Interfacing,michel.belval@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
801,Opticca,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
515,BC Hydro,jean-francois.sauve@dempton.com,"Vancouver, BC, V6B5R3","Vancouver, BC, V6B5R3",,,,Vancouver,BC,V6B5R3,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
521,AESO,jean-francois.sauve@dempton.com,"2500 330 - 5th Ave SW, Calgary, AB, T2P 0L4","2500 330 - 5th Ave SW, Calgary, AB, T2P 0L4",,,,Calgary,AB,T2P 0L4,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: Alberta Energy System Operator

Calgary Place
2500, 330 - 5th Ave SW
Calgary, AB T2P 0L4
Phone: 403-539-2450 (main reception)
Fax: 403-539-2949 (main fax number for all employees)"
525,Cenovus Energy,jean-francois.sauve@dempton.com,"Calgary, AB, T2P 0M5","Calgary, AB, T2P 0M5",(403) 766-2000,,,Calgary,AB,T2P 0M5,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: 421 — 7 Ave SW
 PO Box 766
 Calgary, AB T2P 0M5
 Telephone: (403) 766-2000
 Toll free in Canada: 1-877-766-2066
 Fax: (403) 766-7600
 (T2P 4K9 - postal code for couriers) "
527,FundSERV,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
530,ADP,jean-francois.sauve@dempton.com,"Calgary, AB, ","Calgary, AB, ",,,,Calgary,AB,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
533,Moxy-Media,jean-francois.sauve@dempton.com,"Guelph, ON, ","Guelph, ON, ",,,,Guelph,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
535,Trader Corporation,jean-francois.sauve@dempton.com,"Toronto, ON, ","Toronto, ON, ",,,,Toronto,ON,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
538,OpenText,alexandre.lapointe@dempton.com,"1010 Sherbrooke OUest, Montreal, Qc, H3A 2R7","1010 Sherbrooke OUest, Montreal, Qc, H3A 2R7",(514) 281-5551,,www.opentext.com,Montreal,Qc,H3A 2R7,,Montreal,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: (AlexandreL - 4/9/2012 2:34 PM)


"
734,Cara,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
735,2-Mediterranean Shipping Company,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
736,Black Rock,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
753,RSM Richter,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
756,Unipex,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
757,Corporation Stellar Canada,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
762,BASE TITANIUM LIMITED,luc.labelle@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
791,Kelvin-Emtech,jean-francois.dumont@dempton.com,"4115, rue Ontario Est, bureau 200, Montréal, QC, H1V 1J7","4115, rue Ontario Est, bureau 200, Montréal, QC, H1V 1J7",(514) 725-3105,,kelvinemtech.com,Montréal,QC,H1V 1J7,,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
804,Hector Larrivée,jean-francois.dumont@dempton.com,"1755 Rue Bercy, Montréal, QC, H2K 1X3","1755 Rue Bercy, Montréal, QC, H2K 1X3",(514) 521-8331,,,Montréal,QC,H2K 1X3,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
813,Sask Power,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
815,Servier Canada Pharmaceuticals Inc.,jennifer.anderson@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
818,Agence Spatiale Canadienne,jennifer.anderson@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
824,Husky Energy,jean-francois.sauve@dempton.com,"707-8th Avenue SW, Calgary, AB, T2P 3G7","707-8th Avenue SW, Calgary, AB, T2P 3G7",(403) 298-6111,,http://www.huskyenergy.ca/,Calgary,AB,T2P 3G7,CA,,"Company Status: Active

Pipeline Status: 1: New Lead
"
827,Dominion of Canada Insurance,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
829,Agrium,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
830,Allianz Global Assistance,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
831,ATCO,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
854,2-Grisspasta,jean-francois.sauve@dempton.com,"Longueuil, ","Longueuil, ",,,,Longueuil,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
863,CDI,jennifer.anderson@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
926,Régie du Cinéma,marie-josee.tremblay@dempton.com,"390, Notre-Dame Ouest, bureau 100, Montreal, qc, H2Y 1T9 ","390, Notre-Dame Ouest, bureau 100, Montreal, qc, H2Y 1T9 ",(514) 873-2371,,,Montreal,qc,"H2Y 1T9 ",,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: 514.873.2371 
390, Notre-Dame Ouest, bureau 100"
928,Bonduelle Amériques,renee.durand@dempton.com,"54, chemin des Patriotes, St-Denis-sur-Richelieu, QC, J0H 1K0","54, chemin des Patriotes, St-Denis-sur-Richelieu, QC, J0H 1K0",(450) 787-3411,,http://www.bonduelle.com/en/in-the-world/ameriques.html,St-Denis-sur-Richelieu,QC,J0H 1K0,CA,Montreal,"Company Status: Active

Pipeline Status: 1: New Lead
"
930,2-Pêche et Océans Canada,mylene.petit@dempton.com,"301 Promenade Bishop, Fredericton, NB, E3C 2M6","301 Promenade Bishop, Fredericton, NB, E3C 2M6",(506) 452-3641,,,Fredericton,NB,E3C 2M6,CA,Quebec,"Parent Company: Pêche et Océans Canada
Company Status: Active

Pipeline Status: 1: New Lead
"
935,CA Technologies,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
940,Strad Energy,jennifer.anderson@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
941,IPEX,jean-francois.sauve@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
942,California University,jennifer.anderson@dempton.com,,,,,,,,,,,"Company Status: Active

Pipeline Status: 1: New Lead
"
943,Poirier Roy Services-Conseils,renee.durand@dempton.com,"9397, boul. de l'Ormière, Québec, QC, G2B 3K7","9397, boul. de l'Ormière, Québec, QC, G2B 3K7",(581) 702-9222,,http://www.poirierroy.com/,Québec,QC,G2B 3K7,CA,Quebec,"Company Status: Active

Pipeline Status: 0: Inactive
"
945,2-Groupe Canam,renee.durand@dempton.com,"270, chemin Du Tremblay, Boucherville, QC, J4B 5X9","270, chemin Du Tremblay, Boucherville, QC, J4B 5X9",(450) 641-4000,,,Boucherville,QC,J4B 5X9,CA,Montreal,"Company Status: Active

Pipeline Status: 0: Inactive
"
